idcolumna,idgrupo,nombre,texto,campo,tipo,orden,imagenes,usarEtiquetasIni,tabla,desglosable,actualizable,campoVisualizacion,anchoPropio,tablaorigen,parteSql,parteSqlIdgestorbasedatos,parteSqlResto,verColumnaDefecto,visibleDashboard,disponible
4468,82,tiempoact,Tiempo,tiempoact,5,29,,0,,0,0,,100,,CRES.tiempoact,,,0,False,True
4469,82,totalcosteact,Total Coste,totalcosteact,8,30,,0,,0,0,!bOcultarIndicadoresEconom,100,,CRES.totalcosteact,,,0,False,True
4470,82,diassinact,Días sin Actuaciones,diassinact,16,31,,0,,0,0,,120,,CRES.diassinact,,,0,False,True
4471,82,diasultimocobro,Días desde Último Cobro,diasultimocobro,16,32,,0,,0,0,,150,,CRES.diasultimocobro,,,0,False,True
4472,82,diasmorosidad,Días de Morosidad,diasmorosidad,16,33,,0,,0,0,,110,,CRES.diasmorosidad,,,0,False,True
4473,82,numactretrasadas,Act. Retrasadas,numactretrasadas,16,34,,0,,0,0,,100,,CRES.numactretrasadas,,,0,False,True
4474,82,oportunidadesabiertas,OporAbiertas,oportunidadesabiertas,16,35,,1,,0,0,,120,,CRES.oportunidadesabiertas,,,0,False,True
4475,82,diasactivo,Antigüedad,diasactivo,0,36,,0,,0,0,,100,,CRES.diasactivo,,,1,False,True
4476,82,numexpedientes,Expedientes,numexpedientes,0,37,,0,,0,0,,100,,CRES.numexpedientes,,,0,False,True
4477,82,cliRelacionado,CliTitulo2|0,cliRelacionado,0,38,,1,,0,0,,100,,"(select top 1 cl.snombrecli from clientes c1
	inner join clifinanciador cf on cf.icodclifinanciador = c1.icodcli
	inner join clientes cl on cl.icodcli = cf.icodcli
	where cf.icodclifinanciador = C.icodcli) as cliRelacionado",,,0,False,True
4478,82,satisfaccion,Satisfacción,satisfaccion,0,39,,0,,0,0,,100,,CRES.satisfaccion,,,0,False,True
4479,82,ultimavaloracion,Última Valoración,ultimavaloracion,0,40,,0,,0,0,,100,,CRES.ultimavaloracion,,,0,False,True
4480,82,participacionencuestas,Participación Encuestas,participacionencuestas,0,41,,0,,0,0,,100,,CRES.participacionencuestas,,,0,False,True
4481,82,reclamacion,Reclamaciones,reclamacion,0,42,,0,,0,0,,100,,CRES.reclamacion,,,0,False,True
4482,82,incidencias,Incidencias,incidencias,0,43,,0,,0,0,,100,,CRES.incidencias,,,0,False,True
4483,82,comunicaciones,Comunicaciones,comunicaciones,0,44,,0,,0,0,,100,,CRES.comunicaciones,,,0,False,True
4484,82,informespendientes,Informes Pendientes,informespendientes,0,45,,0,,0,0,,100,,CRES.informespendientes,,,0,False,True
4485,82,nie,CliNie|0,nie,0,50,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatosnie,100,,c.nie,,,0,False,True
4486,82,pasaporte,CliPasaporte|0,pasaporte,0,51,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatospasaporte,100,,c.pasaporte,,,0,False,True
4487,82,tarjetaresidencia,CliTarjetaresidencia|0,tarjetaresidencia,0,52,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatostarjetaresidencia,100,,c.tarjetaresidencia,,,0,False,True
4488,82,campo21,CliCampo21|0,campo21,0,53,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatoscampo21,100,,c.campo21,,,0,False,True
4489,82,campo22,CliCampo22|0,campo22,0,54,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatoscampo22,100,,c.campo22,,,0,False,True
4490,82,campo23,CliCampo23|0,campo23,0,55,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatoscampo23,100,,c.campo23,,,0,False,True
4491,82,campo24,CliCampo24|0,campo24,0,56,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatoscampo24,100,,c.campo24,,,0,False,True
4492,82,origen,CliOrigen|0,origen,0,57,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatosorigen,100,,c.origen,,,0,False,True
4493,82,zona,CliZona|0,zona,0,58,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatoszona,100,,c.zona,,,0,False,True
4494,82,empresa,CliEmpresa|0,empresa,0,59,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatosempresa,100,,c.empresa,,,0,False,True
4495,82,departamento,CliDepartamento|0,departamento,0,60,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatosdepartamento,100,,c.departamento,,,0,False,True
4496,82,cargo,CliCargo|0,cargo,0,61,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatoscargo,100,,c.cargo,,,0,False,True
4497,82,numempleados,Clinumempleados|0,numempleados,16,62,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatosnumempleados,100,,c.numempleados,,,0,False,True
4498,82,sector,CliSector|0,sector,0,63,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatossector,100,,c.sector,,,0,False,True
4499,82,fechanacimiento,CliFechanacimiento|0,fechanacimiento,6,64,,1,,0,0,,100,,c.fechanacimiento,,,0,False,True
4500,82,fechapermiso,CliFechapermiso|0,fechapermiso,6,65,,1,,0,0,tipoficherocli:11:verfichaampliada[AND]tipoficherocli:11:bverotrosdatosfechapermiso,100,,c.fechapermiso,,,0,False,True
4501,82,campofecha9,CliCampoFecha9|0,campofecha9,6,66,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampofecha9,100,,c.campofecha9,,,0,False,True
4502,82,campofecha10,CliCampoFecha10|0,campofecha10,6,67,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampofecha10,100,,c.campofecha10,,,0,False,True
4503,82,campofecha11,CliCampoFecha11|0,campofecha11,6,68,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampofecha11,100,,c.campofecha11,,,0,False,True
4504,82,campofecha12,CliCampoFecha12|0,campofecha12,6,69,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampofecha12,100,,c.campofecha12,,,0,False,True
4505,82,campofecha13,CliCampoFecha13|0,campofecha13,6,70,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampofecha13,100,,c.campofecha13,,,0,False,True
4506,82,campo1,CliCampo1|0,campo1,0,71,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo1,100,,c.campo1,,,0,False,True
4507,82,campo2,CliCampo2|0,campo2,0,72,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo2,100,,c.campo2,,,0,False,True
4508,82,campo3,CliCampo3|0,campo3,0,73,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo3,100,,c.campo3,,,0,False,True
4509,82,campo4,CliCampo4|0,campo4,0,74,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo4,100,,c.campo4,,,0,False,True
4510,82,campo5,CliCampo5|0,campo5,0,75,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo5,100,,c.campo5,,,0,False,True
4511,82,campo6,CliCampo6|0,campo6,0,76,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo6,100,,c.campo6,,,0,False,True
4512,82,campo7,CliCampo7|0,campo7,0,77,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo7,100,,c.campo7,,,0,False,True
4513,82,campo8,CliCampo8|0,campo8,0,78,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo8,100,,c.campo8,,,0,False,True
4514,82,campo9,CliCampo9|0,campo9,0,79,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo9,100,,c.campo9,,,0,False,True
4515,82,campo10,CliCampo10|0,campo10,0,80,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo10,100,,c.campo10,,,0,False,True
4516,82,campo11,CliCampo11|0,campo11,0,81,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo11,100,,c.campo11,,,0,False,True
4517,82,campo12,CliCampo12|0,campo12,0,82,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo12,100,,c.campo12,,,0,False,True
4518,82,campo13,CliCampo13|0,campo13,0,83,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo13,100,,c.campo13,,,0,False,True
4519,82,campo14,CliCampo14|0,campo14,0,84,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo14,100,,c.campo14,,,0,False,True
4520,82,campo15,CliCampo15|0,campo15,0,85,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo15,100,,c.campo15,,,0,False,True
4521,82,campo16,CliCampo16|0,campo16,0,86,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo16,100,,c.campo16,,,0,False,True
4522,82,campo17,CliCampo17|0,campo17,0,87,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo17,100,,c.campo17,,,0,False,True
4523,82,campo18,CliCampo18|0,campo18,0,88,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo18,100,,c.campo18,,,0,False,True
4524,82,campo19,CliCampo19|0,campo19,0,89,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo19,100,,c.campo19,,,0,False,True
4525,82,campo20,CliCampo20|0,campo20,0,90,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampo20,100,,c.campo20,,,0,False,True
4526,82,campofecha1,CliCampoFecha1|0,campofecha1,6,91,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampofecha1,100,,c.campofecha2,,,0,False,True
4527,82,campofecha2,CliCampoFecha2|0,campofecha2,6,92,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampofecha2,100,,c.campofecha3,,,0,False,True
4528,82,campofecha3,CliCampoFecha3|0,campofecha3,6,93,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampofecha3,100,,c.campofecha4,,,0,False,True
4529,82,campofecha4,CliCampoFecha4|0,campofecha4,6,94,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampofecha4,100,,c.campofecha5,,,0,False,True
4530,82,campofecha5,CliCampoFecha5|0,campofecha5,6,95,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampofecha5,100,,c.campofecha6,,,0,False,True
4531,82,campofecha6,CliCampoFecha6|0,campofecha6,6,96,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampofecha6,100,,c.campofecha7,,,0,False,True
4532,82,campofecha7,CliCampoFecha7|0,campofecha7,6,97,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampofecha7,100,,c.campofecha8,,,0,False,True
4533,82,campofecha8,CliCampoFecha8|0,campofecha8,6,98,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatoscampofecha8,100,,,,,0,False,True
4534,82,perso83,Cliperso83|0,perso83,0,99,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatosperso83,100,,c.perso83,,,0,False,True
4535,82,perso84,Cliperso84|0,perso84,0,100,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatosperso84,100,,c.perso84,,,0,False,True
4536,82,perso85,Cliperso85|0,perso85,0,101,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatosperso85,100,,c.perso85,,,0,False,True
4537,82,perso86,Cliperso86|0,perso86,0,102,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatosperso86,100,,c.perso86,,,0,False,True
4538,82,perso87,Cliperso87|0,perso87,0,103,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatosperso87,100,,c.perso87,,,0,False,True
4539,82,perso88,Cliperso88|0,perso88,0,104,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatosperso88,100,,c.perso88,,,0,False,True
4540,82,persofecha2,Clipersofecha2|0,persofecha2,6,105,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatospersofecha2,100,,c.persofecha2,,,0,False,True
4541,82,persofecha3,Clipersofecha3|0,persofecha3,6,106,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatospersofecha3,100,,c.persofecha3,,,0,False,True
4542,82,persofecha4,Clipersofecha4|0,persofecha4,6,107,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatospersofecha4,100,,c.persofecha4,,,0,False,True
4543,82,persofecha5,Clipersofecha5|0,persofecha5,6,108,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatospersofecha5,100,,c.persofecha5,,,0,False,True
4544,82,persofecha9,Clipersofecha9|0,persofecha9,6,109,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatospersofecha9,100,,c.persofecha9,,,0,False,True
4545,82,persofecha7,Clipersofecha7|0,persofecha7,6,110,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatospersofecha7,100,,c.persofecha7,,,0,False,True
4546,82,persofecha6,Clipersofecha6|0,persofecha6,6,111,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatospersofecha6,100,,c.persofecha6,,,0,False,True
4547,82,persofecha8,Clipersofecha8|0,persofecha8,6,112,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatospersofecha8,100,,c.persofecha8,,,0,False,True
4548,82,perso79,Cliperso79|0,perso79,0,113,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatosperso79,100,,c.perso79,,,0,False,True
4549,82,perso78,Cliperso78|0,perso78,0,114,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatosperso78,100,,c.perso78,,,0,False,True
4550,82,perso77,Cliperso77|0,perso77,0,115,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatosperso77,100,,c.perso77,,,0,False,True
4551,82,perso76,Cliperso76|0,perso76,0,116,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatosperso76,100,,c.perso76,,,0,False,True
4552,82,perso75,Cliperso75|0,perso75,0,117,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatosperso75,100,,c.perso75,,,0,False,True
4553,82,perso74,Cliperso74|0,perso74,0,118,,1,,0,0,tipoficherocli:11:verotrosdatos2cli[AND]tipoficherocli:11:bverotrosdatosperso74,100,,c.perso74,,,0,False,True
4554,83,codigo,Número,codigo,0,18,,0,,0,0,!bvercamponumerico,100,,C.codigo,,,1,False,True
4555,83,snombrecli,func:GetEtiqNombreCliente,snombrecli,0,18,,1,,0,0,,250,,,,,1,True,True
4556,83,snombreclicomercial,clinombrecomercial,snombreclicomercial,0,18,,1,,0,0,tipoficherocli:7:bvernomcomercialcli,150,,,,,1,False,True
4557,83,snifcli,NIF/CIF,snifcli,0,18,,0,,0,0,,100,,,,,1,True,True
4558,83,email,Correo electrónico,email,0,18,,0,,0,0,,100,,C.email,,,1,True,True
4559,83,stelefonocli,Teléfono,stelefonocli,0,18,,0,,0,0,,100,,,,,1,False,True
4560,83,telefono2,Teléfono 2,telefono2,0,18,,0,,0,0,,100,,,,,1,False,True
4561,83,telefono3,Teléfono 3,telefono3,0,18,,0,,0,0,,100,,,,,1,False,True
4562,83,smovilcli,Móvil,smovilcli,0,18,,0,,0,0,,100,,,,,1,False,True
4563,83,sfaxcli,clienfax,sfaxcli,0,18,,1,,0,0,,100,,C.sfaxcli,,,1,False,True
4564,83,sdomiciliocli,Dirección,sdomiciliocli,0,18,,0,,0,0,,100,,C.sdomiciliocli,,,0,False,True
4565,83,spoblacioncli,Población,spoblacioncli,0,18,,0,,0,0,,100,,C.spoblacioncli,,,0,True,True
4566,83,Código Postal,Código Postal,scodpostalcli,0,18,,0,,0,0,,100,,C.scodpostalcli,,,0,False,True
4567,83,sprovinciacli,Provincia,sprovinciacli,0,18,,0,Provincia,0,0,,100,,C.sprovinciacli,,,0,False,True
4568,83,snombrepais,País,snombrepais,0,18,,0,,0,0,,100,,C.snombrepais,,,0,False,True
4569,83,nacionalidad,Nacionalidad,nacionalidad,0,18,,0,,0,0,tipoficherocli:7:bvernacionalidadcli,100,,C.nacionalidad,,,0,False,True
4570,83,fechaalta,Fecha Alta,fechaalta,6,18,,0,,0,0,,100,,,,,1,False,True
4571,83,fechaBaja,Fecha Baja,fechabaja,6,18,,0,,0,0,,100,,C.fechabaja,,,1,False,True
4572,83,tipofichero,EtiqTipoMascota,tipofichero,0,18,,1,,0,0,,100,,,,,1,False,True
4573,83,cuentabanco,CCC,cuentabanco,0,19,,0,,0,0,bVerContabilidad[AND]bverContPGC,100,,C.cuentabanco,,,0,False,True
4574,83,nombre,cliUsuario,nombre,0,20,,1,,0,0,,100,,S.nombre,,,0,False,True
4575,83,pagweb,Página web,pagweb,0,21,,0,,0,0,,100,,C.pagweb,,,0,False,True
4576,83,estadocli,Estado,estadocli,0,22,,0,,0,0,,100,,C.estadocli,,,1,False,True
4577,83,antiguedad,Antigüedad,antiguedad,0,23,,0,,0,0,,100,,"CAST(DATEDIFF(DAY, C.FechaAlta, CURRENT_TIMESTAMP) as varchar(12)) + ' días' as antiguedad",,,1,False,True
4578,83,campo1,etiotrodatoscampo1|7,campo1,0,24,,0,,0,0,tipoficherocli:7:bverotrosdatoscampo1,100,,C.campo1,,,0,False,True
4579,83,campo2,etiotrodatoscampo2|7,campo2,0,25,,0,,0,0,tipoficherocli:7:bverotrosdatoscampo2,100,,C.campo2,,,0,False,True
4580,83,campo3,etiotrodatoscampo3|7,campo3,0,26,,0,,0,0,tipoficherocli:7:bverotrosdatoscampo3,100,,C.campo3,,,0,False,True
4581,83,codigo,Número,numero,16,18,,0,,0,0,bvercamponumerico,100,,CEXT.numero,,,0,False,True
4582,80,codigo,Número,numero,16,18,,0,,0,0,bvercamponumerico,100,,CEXT.numero,,,0,False,True
4583,81,codigo,Número,numero,16,18,,0,,0,0,bvercamponumerico,100,,CEXT.numero,,,0,False,True
4584,82,snifcli,NIF/CIF,snifcli,0,18,,0,,0,0,,100,,,,,1,True,True
4585,44,Descatalogado,Descatalogado,descatalogado,4,30,-1:No|1:Sí|*:Sí|0:No,0,Descatalogado,0,0,,100,,,,,0,False,True
4586,1,Fecha Act Mes,F. Actuación Mes,mesfechaact,16,18,,0,,0,0,,100,,month(act.dfechaact) as mesfechaact,,,0,True,False
4587,1,Fecha Act Año,F. Actuación Año,anofechaact,16,238,,0,,0,0,,100,,year(act.dfechaact) as anofechaact,,,0,False,True
4662,38,Origen Tratamiento,Origen,origen_tratamiento,0,18,,,,,,,150,,,,,0,False,True
4663,38,Presupuesto Aceptado,Presupuesto Aceptado,presupuesto_aceptado,1,18,,,,,,,125,,,,,0,False,True
4664,38,Coste Total,T. Costes,fcostetotalcoste,8,18,,,,,,bverpestanacostes,75,,"ISNULL(segodont.fcostetotalcoste, 0) AS fcostetotalcoste",,,0,False,True
4666,63,edad,Edad,edad,0,43,,0,,0,0,bverotrosdatosedadpot[AND]!bcalcularedadmespot,100,,C.edad,,,0,False,True
4667,63,meses,Edad (Meses),meses,0,546,,0,,0,0,bcalcularedadmespot,100,,C.meses,,,0,False,True
4668,62,meses,Edad (Meses),meses,0,551,,0,,0,0,bcalcularedadmescli,100,,C.meses,,,0,False,True
4669,78,meses,Edad (Meses),meses,0,546,,0,,0,0,bcalcularedadmesotro,100,,C.meses,,,0,False,True
4670,71,meses,Edad (Meses),meses,0,546,,0,,0,0,tipoficherocli:4:bcalcularedadmescli,100,,C.meses,,,0,False,True
4671,72,meses,Edad (Meses),meses,0,546,,0,,0,0,tipoficherocli:5:bcalcularedadmescli,100,,C.meses,,,0,False,True
4672,77,meses,Edad (Meses),meses,0,99,,0,,0,0,!bMostrarSoloNombreTrabajadores,100,,C.meses,,,0,False,True
4674,81,nie,etiotrodatosnie|10,nie,0,50,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatosniecli,100,,,,,0,False,True
4675,81,pasaporte,etiotrodatospasaporte|10,pasaporte,0,51,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatospasaporte,100,,,,,0,False,True
4676,81,tarjetaresidencia,etiotrodatostarjetaresidencia|10,tarjetaresidencia,0,52,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatostarjetaresidencia,100,,,,,0,False,True
4677,81,campo21,etiotrodatoscampo21|10,campo21,0,53,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscampo21,100,,,,,0,False,True
4678,81,campo22,etiotrodatoscampo22|10,campo22,0,54,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscampo22,100,,,,,0,False,True
4679,81,campo23,etiotrodatoscampo23|10,campo23,0,55,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscampo23,100,,,,,0,False,True
4680,81,campo24,etiotrodatoscampo24|10,campo24,0,56,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscampo24,100,,,,,0,False,True
4681,81,origen,etiotrodatosorigen|10,origen,0,57,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatosorigen,100,,,,,0,False,True
4682,81,zona,etiotrodatoszona|10,zona,0,58,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoszona,100,,,,,0,False,True
4683,81,empresa,etiotrodatosempresa|10,empresa,0,59,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatosempresa,100,,,,,0,False,True
4684,81,departamento,etiotrodatosdepartamento|10,departamento,0,60,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatosdepartamento,100,,,,,0,False,True
4685,81,cargo,etiotrodatoscargo|10,cargo,0,61,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscargo,100,,,,,0,False,True
4686,81,numempleados,etiotrodatosnumempleados|10,numempleados,16,62,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatosnumempleados,100,,,,,0,False,True
4687,81,sector,etiotrodatossector|10,sector,0,63,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatossector,100,,,,,0,False,True
4688,81,fechanacimiento,etiotrodatosfechanacimiento|10,fechanacimiento,6,64,,4,,0,0,,100,,c.fechanacimiento,,,0,False,True
4689,81,fechapermiso,etiotrodatosfechapermiso|10,fechapermiso,6,65,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatosfechapermiso,100,,,,,0,False,True
4690,81,campofecha9,etiotrodatosfecha9|10,campofecha9,6,66,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatosfecha9,100,,,,,0,False,True
4691,81,campofecha10,etiotrodatosfecha10|10,campofecha10,6,67,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatosfecha10,100,,,,,0,False,True
4692,81,campofecha11,etiotrodatosfecha11|10,campofecha11,6,68,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatosfecha11,100,,,,,0,False,True
4693,81,campofecha12,etiotrodatosfecha12|10,campofecha12,6,69,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatosfecha12,100,,,,,0,False,True
4694,81,campofecha13,etiotrodatosfecha13|10,campofecha13,6,70,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatosfecha13,100,,,,,0,False,True
4695,81,campo1,etiotrodatoscampo1|10,campo1,0,71,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscampo1,100,,,,,0,False,True
4696,81,campo2,etiotrodatoscampo2|10,campo2,0,72,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscampo2,100,,,,,0,False,True
4697,81,campo3,etiotrodatoscampo3|10,campo3,0,73,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscampo3,100,,,,,0,False,True
4698,81,campo4,etiotrodatoscampo4|10,campo4,0,74,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscampo4,100,,,,,0,False,True
4699,81,campo5,etiotrodatoscampo5|10,campo5,0,75,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscampo5,100,,,,,0,False,True
4700,81,campo6,etiotrodatoscampo6|10,campo6,0,76,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscampo6,100,,,,,0,False,True
4701,81,campo7,etiotrodatoscampo7|10,campo7,0,77,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscampo7,100,,,,,0,False,True
4702,81,campo8,etiotrodatoscampo8|10,campo8,0,78,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscampo8,100,,,,,0,False,True
4703,81,campo9,etiotrodatoscampo9|10,campo9,0,79,,4,,0,0,tipoficherocli:10:verfichaampliada[AND]tipoficherocli:10:bverotrosdatoscampo9,100,,,,,0,False,True
