id,dato,llave,valor,tabla
1,,estado,Abierta,oporcli
2,,estado,Cerrada,oporcli
3,,estado,Pospuesta,oporcli
4,,estado,Perdida,oporcli
5,,tipo,DESCUENTO,cuentas
6,,tipo,GASTO,cuentas
7,,tipo,HONORARIO,cuentas
8,,tipo,SUPLIDO,cuentas
22826,50,6233,0|15|100,SystemDefaultColumnasConfig
22827,50,6235,0|20|100,SystemDefaultColumnasConfig
22828,50,6236,0|60|100,SystemDefaultColumnasConfig
22829,50,6237,0|96|100,SystemDefaultColumnasConfig
22830,50,7540,0|89|100,SystemDefaultColumnasConfig
22831,50,8256,0|67|100,SystemDefaultColumnasConfig
22832,50,8257,0|68|100,SystemDefaultColumnasConfig
22833,50,6240,0|43|100,SystemDefaultColumnasConfig
22834,50,6241,0|42|100,SystemDefaultColumnasConfig
22835,50,6260,0|46|100,SystemDefaultColumnasConfig
22836,50,6262,0|44|100,SystemDefaultColumnasConfig
22837,50,7765,0|166|100,SystemDefaultColumnasConfig
22838,50,7821,0|52|100,SystemDefaultColumnasConfig
22839,50,7822,0|129|100,SystemDefaultColumnasConfig
22840,50,7999,0|17|40,SystemDefaultColumnasConfig
22841,50,8215,0|153|100,SystemDefaultColumnasConfig
22842,50,8227,0|107|100,SystemDefaultColumnasConfig
22843,50,8000,0|18|40,SystemDefaultColumnasConfig
22844,50,6267,0|0|100,SystemDefaultColumnasConfig
22845,50,8321,0|113|100,SystemDefaultColumnasConfig
22846,50,7766,0|62|40,SystemDefaultColumnasConfig
22847,50,7769,0|0|100,SystemDefaultColumnasConfig
22848,50,7268,0|0|100,SystemDefaultColumnasConfig
22849,50,7269,0|0|100,SystemDefaultColumnasConfig
22850,50,7270,0|0|100,SystemDefaultColumnasConfig
22851,50,7271,0|0|100,SystemDefaultColumnasConfig
22852,50,7531,0|0|100,SystemDefaultColumnasConfig
22853,50,7532,0|0|100,SystemDefaultColumnasConfig
22854,50,7533,0|0|100,SystemDefaultColumnasConfig
22855,50,7681,0|0|100,SystemDefaultColumnasConfig
22856,50,7746,0|0|100,SystemDefaultColumnasConfig
22857,50,7747,0|0|100,SystemDefaultColumnasConfig
22858,50,7748,0|0|100,SystemDefaultColumnasConfig
22859,50,7749,0|0|100,SystemDefaultColumnasConfig
22860,50,7750,0|0|100,SystemDefaultColumnasConfig
22861,50,7751,0|0|100,SystemDefaultColumnasConfig
22862,50,7781,0|0|100,SystemDefaultColumnasConfig
22863,50,8322,0|0|100,SystemDefaultColumnasConfig
22865,,50,05/04/2023 14:46:27,UltimaActualizacion
22867,,51,05/04/2023 14:46:27,UltimaActualizacion
22869,,52,05/04/2023 14:46:27,UltimaActualizacion
22871,,53,05/04/2023 14:46:26,UltimaActualizacion
22873,,54,05/04/2023 14:46:29,UltimaActualizacion
22875,,55,05/04/2023 14:46:26,UltimaActualizacion
22877,,56,05/04/2023 14:46:26,UltimaActualizacion
22879,,57,05/04/2023 14:46:29,UltimaActualizacion
22881,,59,05/04/2023 14:46:27,UltimaActualizacion
22883,,60,05/04/2023 14:46:26,UltimaActualizacion
22885,,61,05/04/2023 14:46:27,UltimaActualizacion
22887,,62,05/04/2023 14:46:27,UltimaActualizacion
22889,,63,05/04/2023 14:46:26,UltimaActualizacion
22891,,64,05/04/2023 14:46:26,UltimaActualizacion
22893,,65,05/04/2023 14:46:27,UltimaActualizacion
22895,,66,05/04/2023 14:46:26,UltimaActualizacion
22897,,67,05/04/2023 14:46:27,UltimaActualizacion
22899,,68,05/04/2023 14:46:26,UltimaActualizacion
22901,,70,05/04/2023 14:46:27,UltimaActualizacion
22903,,71,05/04/2023 14:46:27,UltimaActualizacion
22904,fechaSincro,PCMN076,13/04/2023,ApiOneDrive
23102,34,2416,1|1|100,SystemDefaultColumnasConfig
23103,34,2414,0|16|100,SystemDefaultColumnasConfig
23104,34,2415,1|3|163,SystemDefaultColumnasConfig
23105,34,2429,0|12|100,SystemDefaultColumnasConfig
23106,34,2417,1|2|206,SystemDefaultColumnasConfig
23107,34,2413,0|14|100,SystemDefaultColumnasConfig
23108,34,2418,1|5|100,SystemDefaultColumnasConfig
23109,34,2431,1|0|96,SystemDefaultColumnasConfig
23110,34,2428,1|4|100,SystemDefaultColumnasConfig
23111,34,2433,0|13|100,SystemDefaultColumnasConfig
23112,34,2435,1|11|100,SystemDefaultColumnasConfig
23113,34,2430,0|15|100,SystemDefaultColumnasConfig
23114,34,2432,0|17|116,SystemDefaultColumnasConfig
23115,34,2434,1|6|57,SystemDefaultColumnasConfig
23116,34,2930,1|7|100,SystemDefaultColumnasConfig
23117,34,2971,1|10|100,SystemDefaultColumnasConfig
23118,34,2972,1|9|100,SystemDefaultColumnasConfig
23119,34,2973,1|8|100,SystemDefaultColumnasConfig
23120,34,1584,0|15,FiltroConfig
23121,34,1582,0|1,FiltroConfig
23122,34,1583,0|2,FiltroConfig
23123,34,1585,0|10,FiltroConfig
23124,34,1586,0|11,FiltroConfig
23125,34,1587,0|12,FiltroConfig
23126,34,1588,1|0,FiltroConfig
23127,34,1589,1|1,FiltroConfig
23128,34,1590,1|2,FiltroConfig
23129,34,1596,1|4,FiltroConfig
23130,34,1598,1|5,FiltroConfig
23131,34,1599,1|6,FiltroConfig
23132,34,1591,1|3,FiltroConfig
23133,34,1592,0|13,FiltroConfig
23134,34,1593,1|7,FiltroConfig
23135,34,1594,1|8,FiltroConfig
23136,34,1595,1|9,FiltroConfig
23137,34,1597,0|14,FiltroConfig
23138,34,1930,0|18,FiltroConfig
23139,34,3008,0|19,FiltroConfig
23141,,34,29/04/2024 12:24:03,UltimaActualizacion
23143,,49,29/04/2024 12:24:02,UltimaActualizacion
23146,,40,29/04/2024 12:24:07,UltimaActualizacion
23148,,1,02/05/2024 14:39:55,UltimaActualizacion
23150,42,2324,0|5,FiltroConfig
23151,42,2325,0|16,FiltroConfig
23152,42,2326,0|27,FiltroConfig
23153,42,2327,0|29,FiltroConfig
23154,42,2328,0|30,FiltroConfig
23155,42,2329,0|31,FiltroConfig
23156,42,2330,0|32,FiltroConfig
23157,42,2331,0|33,FiltroConfig
23158,42,2332,0|34,FiltroConfig
23159,42,2333,0|6,FiltroConfig
23160,42,2334,0|7,FiltroConfig
23161,42,2335,0|8,FiltroConfig
23162,42,2336,0|9,FiltroConfig
23163,42,2337,0|10,FiltroConfig
23164,42,2338,0|11,FiltroConfig
23165,42,2339,0|12,FiltroConfig
23166,42,2340,0|13,FiltroConfig
23167,42,2341,0|14,FiltroConfig
23168,42,2342,0|15,FiltroConfig
23169,42,2343,0|17,FiltroConfig
23170,42,2344,0|18,FiltroConfig
23171,42,2345,0|19,FiltroConfig
23172,42,2346,0|20,FiltroConfig
23173,42,2347,0|21,FiltroConfig
23174,42,2348,0|22,FiltroConfig
23175,42,2349,0|23,FiltroConfig
23176,42,2350,0|24,FiltroConfig
23177,42,2351,0|25,FiltroConfig
23178,42,2352,0|26,FiltroConfig
23179,42,2353,0|28,FiltroConfig
23180,42,2354,0|55,FiltroConfig
23181,42,2355,1|0,FiltroConfig
23182,42,2356,0|49,FiltroConfig
23183,42,2357,0|48,FiltroConfig
23184,42,2358,0|52,FiltroConfig
23185,42,2359,0|74,FiltroConfig
23186,42,2360,0|80,FiltroConfig
23187,42,2361,0|70,FiltroConfig
23188,42,2362,1|2,FiltroConfig
23189,42,2363,0|73,FiltroConfig
23190,42,2364,0|69,FiltroConfig
23191,42,2365,0|63,FiltroConfig
23192,42,2366,0|50,FiltroConfig
23193,42,2367,0|76,FiltroConfig
23194,42,2368,0|78,FiltroConfig
23195,42,2369,0|57,FiltroConfig
23196,42,2370,1|1,FiltroConfig
23197,42,2371,0|67,FiltroConfig
23198,42,2372,0|54,FiltroConfig
23199,42,2373,0|53,FiltroConfig
23200,42,2374,0|64,FiltroConfig
23201,42,2375,0|71,FiltroConfig
23202,42,2376,0|77,FiltroConfig
23203,42,2377,0|53,FiltroConfig
23204,42,2378,0|54,FiltroConfig
23205,42,2379,0|55,FiltroConfig
23206,42,2380,0|40,FiltroConfig
23207,42,2381,0|68,FiltroConfig
23208,42,2382,0|83,FiltroConfig
23209,42,2383,0|56,FiltroConfig
23210,42,2384,0|51,FiltroConfig
23211,42,2385,0|47,FiltroConfig
23212,42,2386,0|66,FiltroConfig
23213,42,2387,0|75,FiltroConfig
23214,42,2388,0|61,FiltroConfig
23215,42,2389,0|62,FiltroConfig
23216,42,2390,0|35,FiltroConfig
23217,42,2391,0|36,FiltroConfig
23218,42,2392,0|37,FiltroConfig
23219,42,2393,0|38,FiltroConfig
23220,42,2394,0|39,FiltroConfig
23221,42,2395,0|71,FiltroConfig
23222,42,2396,0|72,FiltroConfig
23223,42,2397,0|73,FiltroConfig
23224,42,2398,0|74,FiltroConfig
23225,42,2399,0|75,FiltroConfig
23226,42,2400,0|76,FiltroConfig
23227,42,2401,0|77,FiltroConfig
23228,42,2402,0|78,FiltroConfig
23229,42,2403,0|79,FiltroConfig
23230,42,2404,0|80,FiltroConfig
23231,42,2405,0|41,FiltroConfig
23232,42,2406,0|42,FiltroConfig
23233,42,2407,0|43,FiltroConfig
23234,42,2408,0|44,FiltroConfig
23235,42,2409,0|85,FiltroConfig
23236,42,2410,0|86,FiltroConfig
23237,42,2411,0|87,FiltroConfig
23238,42,2412,0|88,FiltroConfig
23239,42,2413,0|45,FiltroConfig
23240,42,2414,0|46,FiltroConfig
23241,42,2415,0|91,FiltroConfig
23242,42,2416,0|92,FiltroConfig
23243,42,2417,0|93,FiltroConfig
23244,42,2418,0|94,FiltroConfig
23245,42,2419,0|95,FiltroConfig
23246,42,2420,0|96,FiltroConfig
23247,42,2421,0|97,FiltroConfig
23248,42,2422,0|98,FiltroConfig
23249,42,2423,0|99,FiltroConfig
23250,42,2424,0|100,FiltroConfig
23251,42,2425,0|101,FiltroConfig
23252,42,2426,0|102,FiltroConfig
23253,42,2427,0|103,FiltroConfig
23254,42,2428,0|104,FiltroConfig
23255,42,2429,0|105,FiltroConfig
23256,42,2430,0|106,FiltroConfig
23257,42,2431,0|107,FiltroConfig
23258,42,2432,0|108,FiltroConfig
23259,42,2433,0|109,FiltroConfig
23260,42,2434,0|110,FiltroConfig
23261,42,2435,0|111,FiltroConfig
23262,42,2436,0|112,FiltroConfig
23263,42,2437,0|113,FiltroConfig
23264,42,2438,0|114,FiltroConfig
23265,42,2439,0|115,FiltroConfig
23266,42,2440,0|116,FiltroConfig
23267,42,2441,0|117,FiltroConfig
23268,42,2442,0|118,FiltroConfig
23269,42,2443,0|72,FiltroConfig
23270,42,2444,0|81,FiltroConfig
23271,42,2445,1|3,FiltroConfig
23272,42,2446,0|122,FiltroConfig
23273,42,2447,0|58,FiltroConfig
23274,42,2448,0|59,FiltroConfig
23275,42,2449,0|60,FiltroConfig
23276,42,2450,0|65,FiltroConfig
23277,42,2451,0|82,FiltroConfig
23278,42,2452,0|79,FiltroConfig
23279,42,2453,1|4,FiltroConfig
23280,42,3704,0|66|100,SystemDefaultColumnasConfig
23281,42,3705,1|0|250,SystemDefaultColumnasConfig
23282,42,3706,0|37|100,SystemDefaultColumnasConfig
23283,42,3707,1|4|100,SystemDefaultColumnasConfig
23284,42,3708,1|2|100,SystemDefaultColumnasConfig
23285,42,3709,0|78|100,SystemDefaultColumnasConfig
23286,42,3710,0|79|100,SystemDefaultColumnasConfig
23287,42,3711,1|3|100,SystemDefaultColumnasConfig
23288,42,3712,0|56|100,SystemDefaultColumnasConfig
23289,42,3713,1|1|100,SystemDefaultColumnasConfig
23290,42,3714,1|5|100,SystemDefaultColumnasConfig
23291,42,3715,1|7|100,SystemDefaultColumnasConfig
23292,42,3716,1|8|100,SystemDefaultColumnasConfig
23293,42,3717,1|6|100,SystemDefaultColumnasConfig
23294,42,3718,0|71|100,SystemDefaultColumnasConfig
23295,42,3719,0|49|100,SystemDefaultColumnasConfig
23296,42,3720,1|10|100,SystemDefaultColumnasConfig
23297,42,3721,0|57|100,SystemDefaultColumnasConfig
23298,42,3722,1|9|100,SystemDefaultColumnasConfig
23299,42,3723,0|40|100,SystemDefaultColumnasConfig
23300,42,3724,0|88|100,SystemDefaultColumnasConfig
23301,42,3725,0|46|100,SystemDefaultColumnasConfig
23302,42,3726,0|45|120,SystemDefaultColumnasConfig
23303,42,3727,0|82|100,SystemDefaultColumnasConfig
23304,42,3745,0|73|100,SystemDefaultColumnasConfig
23305,42,3746,0|63|100,SystemDefaultColumnasConfig
23306,42,3747,0|77|100,SystemDefaultColumnasConfig
23307,42,3748,0|0|100,SystemDefaultColumnasConfig
23308,42,3749,0|0|100,SystemDefaultColumnasConfig
23309,42,3728,0|23|150,SystemDefaultColumnasConfig
23310,42,3729,1|15|150,SystemDefaultColumnasConfig
23311,42,3750,0|0|100,SystemDefaultColumnasConfig
23312,42,3751,0|29|100,SystemDefaultColumnasConfig
23313,42,3730,0|84|100,SystemDefaultColumnasConfig
23314,42,3731,1|14|120,SystemDefaultColumnasConfig
23315,42,3752,0|70|100,SystemDefaultColumnasConfig
23316,42,3753,0|89|100,SystemDefaultColumnasConfig
23317,42,3732,0|44|150,SystemDefaultColumnasConfig
23318,42,3733,0|43|110,SystemDefaultColumnasConfig
23319,42,3754,0|76|100,SystemDefaultColumnasConfig
23320,42,3755,0|48|100,SystemDefaultColumnasConfig
23321,42,3756,0|41|100,SystemDefaultColumnasConfig
23322,42,3734,0|69|120,SystemDefaultColumnasConfig
23323,42,3735,1|11|100,SystemDefaultColumnasConfig
23324,42,3757,0|36|100,SystemDefaultColumnasConfig
23325,42,3758,0|65|100,SystemDefaultColumnasConfig
23326,42,3736,0|50|100,SystemDefaultColumnasConfig
23327,42,3737,0|38|150,SystemDefaultColumnasConfig
23328,42,3759,0|58|100,SystemDefaultColumnasConfig
23329,42,3760,0|59|100,SystemDefaultColumnasConfig
23330,42,3738,0|75|100,SystemDefaultColumnasConfig
23331,42,3703,0|62|40,SystemDefaultColumnasConfig
23332,42,3739,0|87|100,SystemDefaultColumnasConfig
23333,42,3761,0|24|100,SystemDefaultColumnasConfig
23334,42,3762,0|25|100,SystemDefaultColumnasConfig
23335,42,3740,0|72|100,SystemDefaultColumnasConfig
23336,42,3741,0|74|100,SystemDefaultColumnasConfig
23337,42,3763,0|26|100,SystemDefaultColumnasConfig
23338,42,3764,0|27|100,SystemDefaultColumnasConfig
23339,42,3742,0|60|100,SystemDefaultColumnasConfig
23340,42,3743,0|39|100,SystemDefaultColumnasConfig
23341,42,3765,0|28|100,SystemDefaultColumnasConfig
23342,42,3766,0|0|100,SystemDefaultColumnasConfig
23343,42,3744,0|61|100,SystemDefaultColumnasConfig
23344,42,3767,0|0|100,SystemDefaultColumnasConfig
23345,42,3768,0|0|100,SystemDefaultColumnasConfig
23346,42,3769,0|0|100,SystemDefaultColumnasConfig
23347,42,3770,0|0|100,SystemDefaultColumnasConfig
23348,42,3771,0|0|100,SystemDefaultColumnasConfig
23349,42,3772,0|0|100,SystemDefaultColumnasConfig
23350,42,3773,0|0|100,SystemDefaultColumnasConfig
23351,42,3774,0|0|100,SystemDefaultColumnasConfig
23352,42,3775,0|0|100,SystemDefaultColumnasConfig
23353,42,3776,0|0|100,SystemDefaultColumnasConfig
23354,42,3777,0|0|100,SystemDefaultColumnasConfig
23355,42,3778,0|0|100,SystemDefaultColumnasConfig
23356,42,3779,0|0|100,SystemDefaultColumnasConfig
23357,42,3780,0|0|100,SystemDefaultColumnasConfig
23358,42,3781,0|0|100,SystemDefaultColumnasConfig
23359,42,3782,0|0|100,SystemDefaultColumnasConfig
23360,42,3783,0|0|100,SystemDefaultColumnasConfig
23361,42,3784,0|0|100,SystemDefaultColumnasConfig
23362,42,3785,0|0|100,SystemDefaultColumnasConfig
23363,42,3786,0|0|100,SystemDefaultColumnasConfig
23364,42,3787,0|0|100,SystemDefaultColumnasConfig
23365,42,3788,0|0|100,SystemDefaultColumnasConfig
23366,42,3789,0|0|100,SystemDefaultColumnasConfig
23367,42,3790,0|34|100,SystemDefaultColumnasConfig
23368,42,3791,0|35|100,SystemDefaultColumnasConfig
23369,42,3792,0|0|100,SystemDefaultColumnasConfig
23370,42,3793,0|0|100,SystemDefaultColumnasConfig
23371,42,3794,0|0|100,SystemDefaultColumnasConfig
23372,42,3795,0|0|100,SystemDefaultColumnasConfig
23373,42,3796,0|0|100,SystemDefaultColumnasConfig
23374,42,3797,0|0|100,SystemDefaultColumnasConfig
23375,42,3798,0|30|100,SystemDefaultColumnasConfig
23376,42,3799,0|31|100,SystemDefaultColumnasConfig
23377,42,3800,0|32|100,SystemDefaultColumnasConfig
23378,42,3801,0|33|100,SystemDefaultColumnasConfig
23379,42,3802,0|0|100,SystemDefaultColumnasConfig
23380,42,3803,0|0|100,SystemDefaultColumnasConfig
23381,42,3804,0|0|100,SystemDefaultColumnasConfig
23382,42,3805,0|0|100,SystemDefaultColumnasConfig
23383,42,3806,0|0|100,SystemDefaultColumnasConfig
23384,42,3807,0|0|100,SystemDefaultColumnasConfig
23385,42,3808,0|0|100,SystemDefaultColumnasConfig
23386,42,3809,0|0|100,SystemDefaultColumnasConfig
23387,42,3810,0|0|100,SystemDefaultColumnasConfig
23388,42,3811,0|0|100,SystemDefaultColumnasConfig
23389,42,3812,0|0|100,SystemDefaultColumnasConfig
23390,42,3813,0|0|100,SystemDefaultColumnasConfig
23391,42,3814,0|47|100,SystemDefaultColumnasConfig
23392,42,3815,0|0|100,SystemDefaultColumnasConfig
23393,42,3816,0|64|100,SystemDefaultColumnasConfig
23394,42,3817,0|18|100,SystemDefaultColumnasConfig
23395,42,3818,0|20|100,SystemDefaultColumnasConfig
23396,42,3819,0|21|100,SystemDefaultColumnasConfig
23397,42,3820,0|19|100,SystemDefaultColumnasConfig
23398,42,3821,0|17|100,SystemDefaultColumnasConfig
23399,42,3822,0|22|100,SystemDefaultColumnasConfig
23400,42,3823,0|81|100,SystemDefaultColumnasConfig
23401,42,3824,0|85|110,SystemDefaultColumnasConfig
23402,42,3825,0|86|110,SystemDefaultColumnasConfig
23403,42,3826,0|83|100,SystemDefaultColumnasConfig
23404,42,3827,0|80|100,SystemDefaultColumnasConfig
23405,42,3828,0|16|100,SystemDefaultColumnasConfig
23406,42,3829,0|67|130,SystemDefaultColumnasConfig
23407,42,3830,0|68|130,SystemDefaultColumnasConfig
23408,42,3831,1|12|150,SystemDefaultColumnasConfig
23409,42,3832,1|13|250,SystemDefaultColumnasConfig
23410,42,3833,0|55|150,SystemDefaultColumnasConfig
23411,42,3834,0|42|250,SystemDefaultColumnasConfig
23412,42,3835,0|52|100,SystemDefaultColumnasConfig
23413,42,3836,0|51|100,SystemDefaultColumnasConfig
23414,42,3837,0|54|100,SystemDefaultColumnasConfig
23415,42,3838,0|53|100,SystemDefaultColumnasConfig
23416,42,3839,0|0|100,SystemDefaultColumnasConfig
23417,42,3840,0|0|100,SystemDefaultColumnasConfig
23418,42,3841,0|0|100,SystemDefaultColumnasConfig
23419,42,3842,0|0|100,SystemDefaultColumnasConfig
23420,42,3843,0|0|100,SystemDefaultColumnasConfig
23421,42,3844,0|0|100,SystemDefaultColumnasConfig
23422,42,3845,0|0|100,SystemDefaultColumnasConfig
23423,42,3846,0|0|100,SystemDefaultColumnasConfig
23424,42,3847,0|0|100,SystemDefaultColumnasConfig
23425,42,3848,0|0|100,SystemDefaultColumnasConfig
23426,42,3849,0|0|100,SystemDefaultColumnasConfig
23427,42,3850,0|0|100,SystemDefaultColumnasConfig
23428,42,3851,0|0|100,SystemDefaultColumnasConfig
23429,42,3852,0|0|100,SystemDefaultColumnasConfig
23430,42,3853,0|0|100,SystemDefaultColumnasConfig
23431,42,3854,0|0|100,SystemDefaultColumnasConfig
23432,42,3855,0|0|100,SystemDefaultColumnasConfig
23433,42,3856,0|0|100,SystemDefaultColumnasConfig
23434,42,3857,0|0|100,SystemDefaultColumnasConfig
23435,42,3858,0|0|100,SystemDefaultColumnasConfig
23436,42,3859,0|0|100,SystemDefaultColumnasConfig
23437,42,3860,0|0|100,SystemDefaultColumnasConfig
23438,42,3861,0|0|100,SystemDefaultColumnasConfig
23439,42,3862,0|0|100,SystemDefaultColumnasConfig
23440,42,3863,0|0|100,SystemDefaultColumnasConfig
23441,42,3864,0|0|100,SystemDefaultColumnasConfig
23442,42,3865,0|0|100,SystemDefaultColumnasConfig
23443,42,3866,0|0|100,SystemDefaultColumnasConfig
23444,42,3867,0|0|100,SystemDefaultColumnasConfig
23445,42,3868,0|0|100,SystemDefaultColumnasConfig
23446,42,4033,0|205|100,SystemDefaultColumnasConfig
23448,,42,29/04/2024 12:24:07,UltimaActualizacion
23449,30,4957,0|204|100,SystemDefaultColumnasConfig
23450,35,80067,0|266|100,SystemDefaultColumnasConfig
23451,38,80066,0|657|100,SystemDefaultColumnasConfig
23453,42,8495,0|204|100,SystemDefaultColumnasConfig
23454,43,80069,0|257|100,SystemDefaultColumnasConfig
23455,44,80070,0|257|100,SystemDefaultColumnasConfig
23456,45,80071,0|257|100,SystemDefaultColumnasConfig
23457,47,80072,0|258|100,SystemDefaultColumnasConfig
23461,,74,17/07/2025 10:27:49,UltimaActualizacion
23462,74|0,TabOrder,1,config
23464,,38,18/11/2025 8:49:55,UltimaActualizacion
23466,41,3605,0|31|100,SystemDefaultColumnasConfig
23467,41,4025,1|0|100,SystemDefaultColumnasConfig
23468,41,4038,0|15|100,SystemDefaultColumnasConfig
23469,41,3606,1|1|250,SystemDefaultColumnasConfig
23470,41,3607,0|16|100,SystemDefaultColumnasConfig
23471,41,3608,1|5|100,SystemDefaultColumnasConfig
23472,41,3609,1|3|100,SystemDefaultColumnasConfig
23473,41,3610,0|20|100,SystemDefaultColumnasConfig
23474,41,3611,0|21|100,SystemDefaultColumnasConfig
23475,41,3612,1|4|100,SystemDefaultColumnasConfig
23476,41,3613,0|13|100,SystemDefaultColumnasConfig
23477,41,3614,1|2|100,SystemDefaultColumnasConfig
23478,41,3615,0|23|100,SystemDefaultColumnasConfig
23479,41,3616,0|25|100,SystemDefaultColumnasConfig
23480,41,3617,0|26|100,SystemDefaultColumnasConfig
23481,41,3618,0|24|100,SystemDefaultColumnasConfig
23482,41,3619,0|19|100,SystemDefaultColumnasConfig
23483,41,3620,1|7|100,SystemDefaultColumnasConfig
23484,41,3621,1|8|100,SystemDefaultColumnasConfig
23485,41,3622,1|9|833,SystemDefaultColumnasConfig
23486,41,3623,1|6|100,SystemDefaultColumnasConfig
23487,41,3624,0|11|100,SystemDefaultColumnasConfig
23488,41,3625,0|22|100,SystemDefaultColumnasConfig
23489,41,3626,0|9|100,SystemDefaultColumnasConfig
23490,41,3627,0|10|100,SystemDefaultColumnasConfig
23491,41,3628,0|26|100,SystemDefaultColumnasConfig
23492,41,3629,0|23|100,SystemDefaultColumnasConfig
23493,41,3630,0|27|100,SystemDefaultColumnasConfig
23494,41,3631,0|0|100,SystemDefaultColumnasConfig
23495,41,3632,0|0|100,SystemDefaultColumnasConfig
23496,41,3633,0|0|100,SystemDefaultColumnasConfig
23497,41,3634,0|0|100,SystemDefaultColumnasConfig
23498,41,3635,0|24|100,SystemDefaultColumnasConfig
23499,41,3636,0|0|100,SystemDefaultColumnasConfig
23500,41,3637,0|0|100,SystemDefaultColumnasConfig
23501,41,3638,0|0|100,SystemDefaultColumnasConfig
23502,41,3639,0|0|100,SystemDefaultColumnasConfig
23503,41,3640,0|0|100,SystemDefaultColumnasConfig
23504,41,3641,0|0|100,SystemDefaultColumnasConfig
23505,41,3642,0|14|100,SystemDefaultColumnasConfig
23506,41,3643,0|0|100,SystemDefaultColumnasConfig
23507,41,3604,0|17|40,SystemDefaultColumnasConfig
23508,41,3644,0|15|100,SystemDefaultColumnasConfig
23509,41,3645,0|0|100,SystemDefaultColumnasConfig
23510,41,3646,0|0|100,SystemDefaultColumnasConfig
23511,41,3647,0|0|100,SystemDefaultColumnasConfig
23512,41,3648,0|0|100,SystemDefaultColumnasConfig
23513,41,3649,0|0|100,SystemDefaultColumnasConfig
23514,41,3650,0|0|100,SystemDefaultColumnasConfig
23515,41,3651,0|0|100,SystemDefaultColumnasConfig
23516,41,3652,0|0|100,SystemDefaultColumnasConfig
